,id,source_code,source_description,mapPriority,term,target_code,active,conceptActive,target_description,module,definitionStatus,concept
3836,433792,K26.2,Duodenal ulcer Acute with both haemorrhage and perforation,1,Acute duodenal ulcer with haemorrhage AND perforation,86895006,True,True,Acute duodenal ulcer with hemorrhage AND perforation (disorder),900000000000207008,Fully defined,Duodenal ulcer Acute with haemorrhage
3837,21075,K26.2,Duodenal ulcer Acute with both haemorrhage and perforation,1,Acute duodenal ulcer with haemorrhage,12847006,True,True,Acute duodenal ulcer with hemorrhage (disorder),900000000000207008,Fully defined,Duodenal ulcer Acute with haemorrhage
3838,21076,K26.0,Duodenal ulcer Acute with haemorrhage,2,Acute duodenal ulcer with haemorrhage,12847006,True,True,Acute duodenal ulcer with hemorrhage (disorder),900000000000207008,Fully defined,Duodenal ulcer Acute with haemorrhage
3839,427292,K25.3,Gastric ulcer Acute without haemorrhage or perforation,1,Acute gastric ulcer without haemorrhage AND without perforation but with obstruction,81225008,True,True,Acute gastric ulcer without hemorrhage AND without perforation but with obstruction (disorder),900000000000207008,Fully defined,Gastric ulcer Acute with haemorrhage
3840,361881,K25.3,Gastric ulcer Acute without haemorrhage or perforation,1,"Acute gastric ulcer without haemorrhage, without perforation AND without obstruction",54053008,True,True,"Acute gastric ulcer without hemorrhage, without perforation AND without obstruction (disorder)",900000000000207008,Fully defined,Gastric ulcer Acute with haemorrhage
3841,34845,K25.2,Gastric ulcer Acute with both haemorrhage and perforation,1,Acute gastric ulcer with haemorrhage AND with perforation but without obstruction,17067009,True,True,Acute gastric ulcer with hemorrhage AND with perforation but without obstruction (disorder),900000000000207008,Fully defined,Gastric ulcer Acute with haemorrhage
3842,361158,K25.2,Gastric ulcer Acute with both haemorrhage and perforation,1,"Acute gastric ulcer with haemorrhage, with perforation and with obstruction",53337006,True,True,"Acute gastric ulcer with hemorrhage, with perforation and with obstruction (disorder)",900000000000207008,Fully defined,Gastric ulcer Acute with haemorrhage
3843,390106,K25.3,Gastric ulcer Acute without haemorrhage or perforation,1,Acute gastric ulcer without haemorrhage AND without perforation,67964002,True,True,Acute gastric ulcer without hemorrhage AND without perforation (disorder),900000000000207008,Fully defined,Gastric ulcer Acute with haemorrhage
3844,402247,K25.2,Gastric ulcer Acute with both haemorrhage and perforation,1,Acute gastric ulcer with haemorrhage but without obstruction,70418001,True,True,Acute gastric ulcer with hemorrhage but without obstruction (disorder),900000000000207008,Fully defined,Gastric ulcer Acute with haemorrhage
3845,402248,K25.0,Gastric ulcer Acute with haemorrhage,2,Acute gastric ulcer with haemorrhage but without obstruction,70418001,True,True,Acute gastric ulcer with hemorrhage but without obstruction (disorder),900000000000207008,Fully defined,Gastric ulcer Acute with haemorrhage
3846,355093,K25.2,Gastric ulcer Acute with both haemorrhage and perforation,1,Acute gastric ulcer with haemorrhage and perforation,48974009,True,True,Acute gastric ulcer with hemorrhage and perforation (disorder),900000000000207008,Fully defined,Gastric ulcer Acute with haemorrhage
3847,350294,K25.2,Gastric ulcer Acute with both haemorrhage and perforation,1,Acute gastric ulcer with haemorrhage and obstruction,46708007,True,True,Acute gastric ulcer with hemorrhage and obstruction (disorder),900000000000207008,Fully defined,Gastric ulcer Acute with haemorrhage
3848,350295,K25.0,Gastric ulcer Acute with haemorrhage,2,Acute gastric ulcer with haemorrhage and obstruction,46708007,True,True,Acute gastric ulcer with hemorrhage and obstruction (disorder),900000000000207008,Fully defined,Gastric ulcer Acute with haemorrhage
3849,437681,K25.2,Gastric ulcer Acute with both haemorrhage and perforation,1,Acute gastric ulcer with haemorrhage,89748001,True,True,Acute gastric ulcer with hemorrhage (disorder),900000000000207008,Fully defined,Gastric ulcer Acute with haemorrhage
3850,437682,K25.0,Gastric ulcer Acute with haemorrhage,2,Acute gastric ulcer with haemorrhage,89748001,True,True,Acute gastric ulcer with hemorrhage (disorder),900000000000207008,Fully defined,Gastric ulcer Acute with haemorrhage
3851,264851,K22.6,Gastro-oesophageal laceration-haemorrhage syndrome,1,Gastro-oesophageal laceration-haemorrhage syndrome,35265002,True,True,Mallory-Weiss syndrome (disorder),900000000000207008,Fully defined,Gastro-oesophageal laceration-haemorrhage syndrome
3852,411167,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,"Ulcer of oesophagus due to gastro-oesophageal reflux disease, without complications",717849006,True,True,Ulcer of esophagus due to gastro-esophageal reflux disease without complication (disorder),900000000000207008,Primitive,Ulcer of oesophagus
3853,411166,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Ulcer of oesophagus due to gastro-oesophageal reflux disease with complication,717848003,True,True,Ulcer of esophagus due to gastro-esophageal reflux disease with complication (disorder),900000000000207008,Primitive,Ulcer of oesophagus
3854,1345605,K22.1,Ulcer of oesophagus,1,Ulcer of oesophagus due to disorder of immune system,737190002,True,True,Ulcer of esophagus due to disorder of immune system (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3855,1345606,D89.9,"Disorder involving the immune mechanism, unspecified",1,Ulcer of oesophagus due to disorder of immune system,737190002,True,True,Ulcer of esophagus due to disorder of immune system (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3856,377415,K22.1,Ulcer of oesophagus,1,Ulcer of oesophagus caused by ingestion of chemical,62465000,True,True,Ulcer of esophagus caused by ingestion of chemical (disorder),900000000000207008,Primitive,Ulcer of oesophagus
3857,50629,K22.1,Ulcer of oesophagus,1,Ulcer of oesophagus caused by ingestion of aspirin,196607008,True,True,Esophageal ulcer caused by aspirin (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3858,50630,Y45.1,Salicylates,1,Ulcer of oesophagus caused by ingestion of aspirin,196607008,True,True,Esophageal ulcer caused by aspirin (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3859,381485,K22.1,Ulcer of oesophagus,1,Ulcer of oesophagus due to ingestion of medicines,64595005,True,True,Ulcer of esophagus due to ingestion of medicines (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3860,377415,K22.1,Ulcer of oesophagus,1,Ulcer of oesophagus due to ingestion of chemical,62465000,True,True,Ulcer of esophagus caused by ingestion of chemical (disorder),900000000000207008,Primitive,Ulcer of oesophagus
3861,1345605,K22.1,Ulcer of oesophagus,1,Ulcer of oesophagus due to immunologic disorder,737190002,True,True,Ulcer of esophagus due to disorder of immune system (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3862,1345606,D89.9,"Disorder involving the immune mechanism, unspecified",1,Ulcer of oesophagus due to immunologic disorder,737190002,True,True,Ulcer of esophagus due to disorder of immune system (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3863,50629,K22.1,Ulcer of oesophagus,1,Ulcer of oesophagus due to ingestion of aspirin,196607008,True,True,Esophageal ulcer caused by aspirin (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3864,50630,Y45.1,Salicylates,1,Ulcer of oesophagus due to ingestion of aspirin,196607008,True,True,Esophageal ulcer caused by aspirin (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3865,1283038,K22.1,Ulcer of oesophagus,1,Parasitic infection causing ulcer of oesophagus,733147004,True,True,Parasitic infection causing ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3866,1283039,B89.X,Unspecified parasitic disease ,1,Parasitic infection causing ulcer of oesophagus,733147004,True,True,Parasitic infection causing ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3867,1346296,K22.1,Ulcer of oesophagus,1,Ulcer of oesophagus due to allergic disorder,737189006,True,True,Ulcer of esophagus due to allergic disorder (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3868,1281669,K22.1,Ulcer of oesophagus,1,Ulcer of oesophagus caused by thermal agent,724516001,True,True,Ulcer of esophagus caused by thermal agent (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3869,366533,I85.0,Oesophageal varices with bleeding,1,Haemorrhagic ulcer of oesophagus,57748001,True,True,Bleeding ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3870,366534,K22.1,Ulcer of oesophagus,2,Haemorrhagic ulcer of oesophagus,57748001,True,True,Bleeding ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3871,381485,K22.1,Ulcer of oesophagus,1,Drug-induced ulcer of oesophagus,64595005,True,True,Ulcer of esophagus due to ingestion of medicines (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3872,117332,K22.1,Ulcer of oesophagus,1,Eosinophilic ulcer of oesophagus,235608007,True,True,Eosinophilic ulcer of esophagus (disorder),900000000000207008,Primitive,Ulcer of oesophagus
3873,117339,K22.1,Ulcer of oesophagus,1,Stress ulceration of oesophagus,235614000,True,True,Stress ulceration of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3874,252270,I85.0,Oesophageal varices with bleeding,1,Peptic ulceration of oesophagus,30811009,True,True,Ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3875,252271,I85.9,Oesophageal varices without bleeding,2,Peptic ulceration of oesophagus,30811009,True,True,Ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3876,252272,K22.1,Ulcer of oesophagus,3,Peptic ulceration of oesophagus,30811009,True,True,Ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3877,117338,K22.1,Ulcer of oesophagus,1,Radiation ulcer of oesophagus,235613006,True,True,Radiation ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3878,377415,K22.1,Ulcer of oesophagus,1,Corrosive ulcer of oesophagus,62465000,True,True,Ulcer of esophagus caused by ingestion of chemical (disorder),900000000000207008,Primitive,Ulcer of oesophagus
3879,117333,K22.1,Ulcer of oesophagus,1,Infective ulcer of oesophagus,235609004,True,True,Infective ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3880,117337,K22.1,Ulcer of oesophagus,1,Protozoal ulcer of oesophagus,235612001,True,True,Protozoal ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3881,50631,K22.7,Barrett oesophagus,1,Barrett's ulcer of oesophagus,196609006,True,True,Barrett's ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3882,50632,K22.1,Ulcer of oesophagus,2,Barrett's ulcer of oesophagus,196609006,True,True,Barrett's ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3883,117334,K22.1,Ulcer of oesophagus,1,Bacterial ulcer of oesophagus,235610009,True,True,Bacterial ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3884,366533,I85.0,Oesophageal varices with bleeding,1,Bleeding ulcer of oesophagus,57748001,True,True,Bleeding ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3885,366534,K22.1,Ulcer of oesophagus,2,Bleeding ulcer of oesophagus,57748001,True,True,Bleeding ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3886,377415,K22.1,Ulcer of oesophagus,1,Chemical ulcer of oesophagus,62465000,True,True,Ulcer of esophagus caused by ingestion of chemical (disorder),900000000000207008,Primitive,Ulcer of oesophagus
3887,1335329,K22.1,Ulcer of oesophagus,1,Cushing ulcer of oesophagus,738792004,True,True,Cushing ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3888,1335330,G93.2,Benign intracranial hypertension,1,Cushing ulcer of oesophagus,738792004,True,True,Cushing ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3889,50631,K22.7,Barrett oesophagus,1,Barrett ulcer of oesophagus,196609006,True,True,Barrett's ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3890,50632,K22.1,Ulcer of oesophagus,2,Barrett ulcer of oesophagus,196609006,True,True,Barrett's ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3891,252270,I85.0,Oesophageal varices with bleeding,1,Peptic ulcer of oesophagus,30811009,True,True,Ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3892,252271,I85.9,Oesophageal varices without bleeding,2,Peptic ulcer of oesophagus,30811009,True,True,Ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3893,252272,K22.1,Ulcer of oesophagus,3,Peptic ulcer of oesophagus,30811009,True,True,Ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3894,436567,K22.1,Ulcer of oesophagus,1,Fungal ulcer of oesophagus,88700009,True,True,Fungal ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3895,117336,K22.1,Ulcer of oesophagus,1,Viral ulcer of oesophagus,235611008,True,True,Viral ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3896,252270,I85.0,Oesophageal varices with bleeding,1,Ulcer of oesophagus,30811009,True,True,Ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3897,252271,I85.9,Oesophageal varices without bleeding,2,Ulcer of oesophagus,30811009,True,True,Ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3898,252272,K22.1,Ulcer of oesophagus,3,Ulcer of oesophagus,30811009,True,True,Ulcer of esophagus (disorder),900000000000207008,Fully defined,Ulcer of oesophagus
3899,154486,K21.9,Gastro-oesophageal reflux disease without oesophagitis,1,Gastro-oesophageal reflux disease without oesophagitis,266435005,True,True,Gastroesophageal reflux disease without esophagitis (disorder),900000000000207008,Primitive,Gastro-oesophageal reflux disease without oesophagitis
3900,154486,K21.9,Gastro-oesophageal reflux disease without oesophagitis,1,Gastro-oesophageal reflux disease without oesophagitis,266435005,True,True,Gastroesophageal reflux disease without esophagitis (disorder),900000000000207008,Primitive,Gastro-oesophageal reflux disease with oesophagitis
3901,154483,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Gastro-oesophageal reflux disease with oesophagitis,266433003,True,True,Gastroesophageal reflux disease with esophagitis (disorder),900000000000207008,Primitive,Gastro-oesophageal reflux disease with oesophagitis
3902,117317,K22.7,Barrett oesophagus,1,Barrett oesophagus with oesophagitis,235597001,True,True,Barrett's esophagus with esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3903,117318,K20.X,Oesophagitis ,1,Barrett oesophagus with oesophagitis,235597001,True,True,Barrett's esophagus with esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3904,154483,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Oesophageal reflux with oesophagitis,266433003,True,True,Gastroesophageal reflux disease with esophagitis (disorder),900000000000207008,Primitive,Oesophagitis
3905,2018095,K20.X,Oesophagitis ,1,Oesophagitis caused by Aspergillus,1177039008,True,True,Esophagitis caused by Aspergillus (disorder),900000000000207008,Fully defined,Oesophagitis
3906,2018096,B44.8,Other forms of aspergillosis,1,Oesophagitis caused by Aspergillus,1177039008,True,True,Esophagitis caused by Aspergillus (disorder),900000000000207008,Fully defined,Oesophagitis
3907,371739,K20.X,Oesophagitis ,1,Pill oesophagitis due to quinidine,60454001,True,True,Pill esophagitis caused by quinidine (disorder),900000000000207008,Fully defined,Oesophagitis
3908,413852,P78.8,Other specified perinatal digestive system disorders,1,Neonatal eosinophilic oesophagitis,721612007,True,True,Neonatal eosinophilic esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3909,413853,K20.X,Oesophagitis ,1,Neonatal eosinophilic oesophagitis,721612007,True,True,Neonatal eosinophilic esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3910,326179,K20.X,Oesophagitis ,1,Chemotherapy-induced oesophagitis,430328004,True,True,Inflammation of esophagus due to chemotherapy (disorder),900000000000207008,Fully defined,Oesophagitis
3911,326179,K20.X,Oesophagitis ,1,Oesophagitis due to chemotherapy,430328004,True,True,Inflammation of esophagus due to chemotherapy (disorder),900000000000207008,Fully defined,Oesophagitis
3912,2008833,K20.X,Oesophagitis ,1,Oesophagitis due to sarcoidosis,1144951005,True,True,Esophagitis due to sarcoidosis (disorder),900000000000207008,Fully defined,Oesophagitis
3913,2008834,D86.9,"Sarcoidosis, unspecified",1,Oesophagitis due to sarcoidosis,1144951005,True,True,Esophagitis due to sarcoidosis (disorder),900000000000207008,Fully defined,Oesophagitis
3914,2018657,B00.8,Other forms of herpesviral infection,1,Varicella-zoster oesophagitis,1179456002,True,True,Esophagitis caused by Human alphaherpesvirus 3 (disorder),900000000000207008,Primitive,Oesophagitis
3915,2018658,K23.8,Disorders of oesophagus in other diseases classified elsewhere,1,Varicella-zoster oesophagitis,1179456002,True,True,Esophagitis caused by Human alphaherpesvirus 3 (disorder),900000000000207008,Primitive,Oesophagitis
3916,2018655,K23.8,Disorders of oesophagus in other diseases classified elsewhere,1,Varicella-zoster oesophagitis,1179456002,True,True,Esophagitis caused by Human alphaherpesvirus 3 (disorder),900000000000207008,Primitive,Oesophagitis
3917,2018656,B00.8,Other forms of herpesviral infection,1,Varicella-zoster oesophagitis,1179456002,True,True,Esophagitis caused by Human alphaherpesvirus 3 (disorder),900000000000207008,Primitive,Oesophagitis
3918,117330,K20.X,Oesophagitis ,1,Nasogastric tube oesophagitis,235606006,True,True,Nasogastric tube esophagitis (disorder),900000000000207008,Primitive,Oesophagitis
3919,408450,B25.8,Other cytomegaloviral diseases,1,Cytomegalovirus oesophagitis,713045003,True,True,Esophagitis caused by Cytomegalovirus (disorder),900000000000207008,Fully defined,Oesophagitis
3920,408451,K23.8,Disorders of oesophagus in other diseases classified elsewhere,1,Cytomegalovirus oesophagitis,713045003,True,True,Esophagitis caused by Cytomegalovirus (disorder),900000000000207008,Fully defined,Oesophagitis
3921,408452,K23.8,Disorders of oesophagus in other diseases classified elsewhere,1,Cytomegalovirus oesophagitis,713045003,True,True,Esophagitis caused by Cytomegalovirus (disorder),900000000000207008,Fully defined,Oesophagitis
3922,408453,B25.8,Other cytomegaloviral diseases,1,Cytomegalovirus oesophagitis,713045003,True,True,Esophagitis caused by Cytomegalovirus (disorder),900000000000207008,Fully defined,Oesophagitis
3923,873,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Alkaline reflux oesophagitis,1027000,True,True,Alkaline reflux disease (disorder),900000000000207008,Primitive,Oesophagitis
3924,129023,B20.3,HIV disease resulting in other viral infections,1,Herpes simplex oesophagitis,240477008,True,True,Esophageal herpes simplex infection (disorder),900000000000207008,Primitive,Oesophagitis
3925,129024,B02.9,Zoster without complication,2,Herpes simplex oesophagitis,240477008,True,True,Esophageal herpes simplex infection (disorder),900000000000207008,Primitive,Oesophagitis
3926,353366,K20.X,Oesophagitis ,1,Oesophagitis medicamentosa,47753002,True,True,Esophagitis medicamentosa (disorder),900000000000207008,Fully defined,Oesophagitis
3927,264105,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Postoperative oesophagitis,3482005,True,True,Postoperative esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3928,264106,K21.9,Gastro-oesophageal reflux disease without oesophagitis,2,Postoperative oesophagitis,3482005,True,True,Postoperative esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3929,264107,K20.X,Oesophagitis ,3,Postoperative oesophagitis,3482005,True,True,Postoperative esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3930,2019214,A31.8,Other mycobacterial infections,1,Mycobacterial oesophagitis,1163555005,True,True,Esophagitis caused by genus Mycobacterium (disorder),900000000000207008,Primitive,Oesophagitis
3931,2019215,K23.8,Disorders of oesophagus in other diseases classified elsewhere,1,Mycobacterial oesophagitis,1163555005,True,True,Esophagitis caused by genus Mycobacterium (disorder),900000000000207008,Primitive,Oesophagitis
3932,2019212,K23.8,Disorders of oesophagus in other diseases classified elsewhere,1,Mycobacterial oesophagitis,1163555005,True,True,Esophagitis caused by genus Mycobacterium (disorder),900000000000207008,Primitive,Oesophagitis
3933,2019213,A31.8,Other mycobacterial infections,1,Mycobacterial oesophagitis,1163555005,True,True,Esophagitis caused by genus Mycobacterium (disorder),900000000000207008,Primitive,Oesophagitis
3934,353366,K20.X,Oesophagitis ,1,Drug-induced oesophagitis,47753002,True,True,Esophagitis medicamentosa (disorder),900000000000207008,Fully defined,Oesophagitis
3935,372741,K20.X,Oesophagitis ,1,Haemorrhagic oesophagitis,60698006,True,True,Hemorrhagic esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3936,117321,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Eosinophilic oesophagitis,235599003,True,True,Eosinophilic esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3937,117322,K20.X,Oesophagitis ,2,Eosinophilic oesophagitis,235599003,True,True,Eosinophilic esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3938,361603,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Regurgitant oesophagitis,53771000,True,True,Regurgitant esophagitis (disorder),900000000000207008,Primitive,Oesophagitis
3939,2018095,K20.X,Oesophagitis ,1,Aspergillus oesophagitis,1177039008,True,True,Esophagitis caused by Aspergillus (disorder),900000000000207008,Fully defined,Oesophagitis
3940,2018096,B44.8,Other forms of aspergillosis,1,Aspergillus oesophagitis,1177039008,True,True,Esophagitis caused by Aspergillus (disorder),900000000000207008,Fully defined,Oesophagitis
3941,50614,K20.X,Oesophagitis ,1,Phlegmonous oesophagitis,196602002,True,True,Phlegmonous esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3942,117319,K22.1,Ulcer of oesophagus,1,Non-reflux oesophagitis,235598006,True,True,Non-reflux esophagitis (disorder),900000000000207008,Primitive,Oesophagitis
3943,117320,K20.X,Oesophagitis ,2,Non-reflux oesophagitis,235598006,True,True,Non-reflux esophagitis (disorder),900000000000207008,Primitive,Oesophagitis
3944,393118,Z87.1,Personal history of diseases of the digestive system,1,History of oesophagitis,691491000119105,True,True,History of esophagitis (situation),900000000000207008,Fully defined,Oesophagitis
3945,330902,K22.1,Ulcer of oesophagus,1,Ulcerative oesophagitis,439955006,True,True,Ulcerative esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3946,2030330,K20.X,Oesophagitis ,1,Autoimmune oesophagitis,1197684002,True,True,Esophagitis due to autoimmune disease (disorder),900000000000207008,Primitive,Oesophagitis
3947,50613,K20.X,Oesophagitis ,1,Gangrenous oesophagitis,196601009,True,True,Gangrenous esophagitis (disorder),900000000000207008,Primitive,Oesophagitis
3948,117325,K20.X,Oesophagitis ,1,Bacterial oesophagitis,235601001,True,True,Bacterial esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3949,117329,K20.X,Oesophagitis ,1,Radiation oesophagitis,235605005,True,True,Radiation esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3950,117328,K20.X,Oesophagitis ,1,Protozoal oesophagitis,235604009,True,True,Protozoal esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3951,266391,K22.1,Ulcer of oesophagus,1,Corrosive oesophagitis,36151004,True,True,Chemical esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3952,266392,K21.0,Gastro-oesophageal reflux disease with oesophagitis,2,Corrosive oesophagitis,36151004,True,True,Chemical esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3953,266393,K20.X,Oesophagitis ,3,Corrosive oesophagitis,36151004,True,True,Chemical esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3954,117323,K20.X,Oesophagitis ,1,Infective oesophagitis,235600000,True,True,Infective esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3955,302530,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Oesophagitis grade III,413227000,True,True,Esophagitis grade III (disorder),900000000000207008,Primitive,Oesophagitis
3956,302531,K20.X,Oesophagitis ,2,Oesophagitis grade III,413227000,True,True,Esophagitis grade III (disorder),900000000000207008,Primitive,Oesophagitis
3957,302532,A18.8,Tuberculosis of other specified organs,1,Oesophagitis grade III,413227000,True,True,Esophagitis grade III (disorder),900000000000207008,Primitive,Oesophagitis
3958,302533,K23.0,Tuberculous oesophagitis,1,Oesophagitis grade III,413227000,True,True,Esophagitis grade III (disorder),900000000000207008,Primitive,Oesophagitis
3959,302534,K23.0,Tuberculous oesophagitis,1,Oesophagitis grade III,413227000,True,True,Esophagitis grade III (disorder),900000000000207008,Primitive,Oesophagitis
3960,302535,A18.8,Tuberculosis of other specified organs,1,Oesophagitis grade III,413227000,True,True,Esophagitis grade III (disorder),900000000000207008,Primitive,Oesophagitis
3961,413851,P78.8,Other specified perinatal digestive system disorders,1,Neonatal oesophagitis,721611000,True,True,Neonatal esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3962,266391,K22.1,Ulcer of oesophagus,1,Chemical oesophagitis,36151004,True,True,Chemical esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3963,266392,K21.0,Gastro-oesophageal reflux disease with oesophagitis,2,Chemical oesophagitis,36151004,True,True,Chemical esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3964,266393,K20.X,Oesophagitis ,3,Chemical oesophagitis,36151004,True,True,Chemical esophagitis (disorder),900000000000207008,Fully defined,Oesophagitis
3965,302536,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Oesophagitis grade IV,413228005,True,True,Esophagitis grade IV (disorder),900000000000207008,Primitive,Oesophagitis
3966,302537,K20.X,Oesophagitis ,2,Oesophagitis grade IV,413228005,True,True,Esophagitis grade IV (disorder),900000000000207008,Primitive,Oesophagitis
3967,302538,A18.8,Tuberculosis of other specified organs,1,Oesophagitis grade IV,413228005,True,True,Esophagitis grade IV (disorder),900000000000207008,Primitive,Oesophagitis
3968,302539,K23.0,Tuberculous oesophagitis,1,Oesophagitis grade IV,413228005,True,True,Esophagitis grade IV (disorder),900000000000207008,Primitive,Oesophagitis
3969,302540,K23.0,Tuberculous oesophagitis,1,Oesophagitis grade IV,413228005,True,True,Esophagitis grade IV (disorder),900000000000207008,Primitive,Oesophagitis
3970,302541,A18.8,Tuberculosis of other specified organs,1,Oesophagitis grade IV,413228005,True,True,Esophagitis grade IV (disorder),900000000000207008,Primitive,Oesophagitis
3971,302524,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Oesophagitis grade II,413226009,True,True,Esophagitis grade II (disorder),900000000000207008,Primitive,Oesophagitis
3972,302525,K20.X,Oesophagitis ,2,Oesophagitis grade II,413226009,True,True,Esophagitis grade II (disorder),900000000000207008,Primitive,Oesophagitis
3973,302526,A18.8,Tuberculosis of other specified organs,1,Oesophagitis grade II,413226009,True,True,Esophagitis grade II (disorder),900000000000207008,Primitive,Oesophagitis
3974,302527,K23.0,Tuberculous oesophagitis,1,Oesophagitis grade II,413226009,True,True,Esophagitis grade II (disorder),900000000000207008,Primitive,Oesophagitis
3975,302528,K23.0,Tuberculous oesophagitis,1,Oesophagitis grade II,413226009,True,True,Esophagitis grade II (disorder),900000000000207008,Primitive,Oesophagitis
3976,302529,A18.8,Tuberculosis of other specified organs,1,Oesophagitis grade II,413226009,True,True,Esophagitis grade II (disorder),900000000000207008,Primitive,Oesophagitis
3977,873,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Biliary oesophagitis,1027000,True,True,Alkaline reflux disease (disorder),900000000000207008,Primitive,Oesophagitis
3978,298368,K20.X,Oesophagitis ,1,Erosive oesophagitis,40719004,True,True,Erosive esophagitis (disorder),900000000000207008,Primitive,Oesophagitis
3979,302518,K21.0,Gastro-oesophageal reflux disease with oesophagitis,1,Oesophagitis grade I,413225008,True,True,Esophagitis grade I (disorder),900000000000207008,Primitive,Oesophagitis
3980,302519,K20.X,Oesophagitis ,2,Oesophagitis grade I,413225008,True,True,Esophagitis grade I (disorder),900000000000207008,Primitive,Oesophagitis
3981,302520,A18.8,Tuberculosis of other specified organs,1,Oesophagitis grade I,413225008,True,True,Esophagitis grade I (disorder),900000000000207008,Primitive,Oesophagitis
