,id,source_code,source_description,mapPriority,term,target_code,active,conceptActive,target_description,module,definitionStatus,concept
3606,257092,L03.1,Cellulitis of other parts of limb,1,Acute lymphangitis of forearm,31302006,True,True,Acute lymphangitis of forearm (disorder),900000000000207008,Fully defined,Lymphangitis
3607,431508,L03.3,Cellulitis of trunk,1,Acute lymphangitis of buttock,84724007,True,True,Acute lymphangitis of buttock (disorder),900000000000207008,Fully defined,Lymphangitis
3608,3409,L03.0,Cellulitis of finger and toe,1,Acute lymphangitis of finger,10630511000119108,True,True,Acute lymphangitis of finger (disorder),900000000000207008,Fully defined,Lymphangitis
3609,370858,L03.1,Cellulitis of other parts of limb,1,Acute lymphangitis of axilla,60165002,True,True,Acute lymphangitis of axilla (disorder),900000000000207008,Fully defined,Lymphangitis
3610,1280819,L03.9,"Cellulitis, unspecified",1,Acute bacterial lymphangitis,733174003,True,True,Acute lymphangitis caused by bacterium (disorder),900000000000207008,Fully defined,Lymphangitis
3611,248170,,No target,1,No lymphangitis (situation),302064001,True,True,No lymphangitis (situation),900000000000207008,Fully defined,Lymphangitis
3612,177938,L03.1,Cellulitis of other parts of limb,1,Acute lymphangitis of wrist,28653000,True,True,Acute lymphangitis of wrist (disorder),900000000000207008,Fully defined,Lymphangitis
3613,416168,L03.8,Cellulitis of other sites,1,Acute lymphangitis of scalp,7272006,True,True,Acute lymphangitis of scalp (disorder),900000000000207008,Fully defined,Lymphangitis
3614,250944,L03.1,Cellulitis of other parts of limb,1,Acute lymphangitis of thigh,3059002,True,True,Acute lymphangitis of thigh (disorder),900000000000207008,Fully defined,Lymphangitis
3615,256013,L03.1,Cellulitis of other parts of limb,1,Acute lymphangitis of ankle,31218002,True,True,Acute lymphangitis of ankle (disorder),900000000000207008,Fully defined,Lymphangitis
3616,270300,L03.3,Cellulitis of trunk,1,Acute lymphangitis of groin,36616006,True,True,Acute lymphangitis of groin (disorder),900000000000207008,Fully defined,Lymphangitis
3617,431196,L03.3,Cellulitis of trunk,1,Acute lymphangitis of trunk,84490005,True,True,Acute lymphangitis of trunk (disorder),900000000000207008,Fully defined,Lymphangitis
3618,393911,L03.3,Cellulitis of trunk,1,Acute lymphangitis of flank,69651009,True,True,Acute lymphangitis of flank (disorder),900000000000207008,Fully defined,Lymphangitis
3619,417643,L03.2,Cellulitis of face,1,Acute lymphangitis of face,73970005,True,True,Acute lymphangitis of face (disorder),900000000000207008,Fully defined,Lymphangitis
3620,257658,L03.1,Cellulitis of other parts of limb,1,Acute lymphangitis of knee,31412003,True,True,Acute lymphangitis of knee (disorder),900000000000207008,Fully defined,Lymphangitis
3621,20857,L03.0,Cellulitis of finger and toe,1,Acute lymphangitis of foot,128280002,True,True,Acute lymphangitis of foot (disorder),900000000000207008,Fully defined,Lymphangitis
3622,20858,L03.1,Cellulitis of other parts of limb,2,Acute lymphangitis of foot,128280002,True,True,Acute lymphangitis of foot (disorder),900000000000207008,Fully defined,Lymphangitis
3623,20855,L03.3,Cellulitis of trunk,1,Acute lymphangitis of back,128278008,True,True,Acute lymphangitis of back (disorder),900000000000207008,Fully defined,Lymphangitis
3624,307274,L03.2,Cellulitis of face,1,Acute lymphangitis of chin,41789000,True,True,Acute lymphangitis of chin (disorder),900000000000207008,Fully defined,Lymphangitis
3625,114953,L03.1,Cellulitis of other parts of limb,1,Acute lymphangitis of heel,23259007,True,True,Acute lymphangitis of heel (disorder),900000000000207008,Fully defined,Lymphangitis
3626,421432,L03.8,Cellulitis of other sites,1,Acute lymphangitis of neck,7640004,True,True,Acute lymphangitis of neck (disorder),900000000000207008,Fully defined,Lymphangitis
3627,149755,C78.0,Secondary malignant neoplasm of lung,1,Lymphangitis carcinomatosa,255119002,True,True,Lymphangitis carcinomatosa (disorder),900000000000207008,Fully defined,Lymphangitis
3628,354272,L03.1,Cellulitis of other parts of limb,1,Acute lymphangitis of hand,48503007,True,True,Acute lymphangitis of hand (disorder),900000000000207008,Fully defined,Lymphangitis
3629,20859,L03.2,Cellulitis of face,1,Acute lymphangitis of head,128281003,True,True,Acute lymphangitis of head (disorder),900000000000207008,Fully defined,Lymphangitis
3630,20860,L03.8,Cellulitis of other sites,2,Acute lymphangitis of head,128281003,True,True,Acute lymphangitis of head (disorder),900000000000207008,Fully defined,Lymphangitis
3631,20861,L03.0,Cellulitis of finger and toe,1,Acute lymphangitis of toe,128282005,True,True,Acute lymphangitis of toe (disorder),900000000000207008,Fully defined,Lymphangitis
3632,372923,L03.1,Cellulitis of other parts of limb,1,Acute lymphangitis of hip,60777000,True,True,Acute lymphangitis of hip (disorder),900000000000207008,Fully defined,Lymphangitis
3633,25390,L03.0,Cellulitis of finger and toe,1,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3634,25391,O08.8,Other complications following abortion and ectopic and molar pregnancy,2,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3635,25392,L03.3,Cellulitis of trunk,3,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3636,25393,A18.2,Tuberculous peripheral lymphadenopathy,4,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3637,25394,O91.2,Nonpurulent mastitis associated with childbirth,5,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3638,25395,L03.2,Cellulitis of face,6,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3639,25396,O91.1,Abscess of breast associated with childbirth,7,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3640,25397,B74.2,Filariasis due to Brugia timori,8,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3641,25398,B74.0,Filariasis due to Wuchereria bancrofti,9,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3642,25399,A57.X,Chancroid ,10,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3643,25400,A54.0,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,11,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3644,25401,O86.8,Other specified puerperal infections,12,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3645,25402,N48.2,Other inflammatory disorders of penis,13,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3646,25403,L03.9,"Cellulitis, unspecified",14,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3647,25404,L03.8,Cellulitis of other sites,15,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3648,25405,L03.1,Cellulitis of other parts of limb,16,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3649,25406,B74.1,Filariasis due to Brugia malayi,17,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3650,25407,I89.1,Lymphangitis,18,Lymphangitis (disorder),1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3651,405395,I89.1,Lymphangitis,1,Infectious lymphangitis,7066000,True,True,Infectious lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3652,116224,I89.1,Lymphangitis,1,Ascending lymphangitis,234096005,True,True,Ascending lymphangitis (disorder),900000000000207008,Primitive,Lymphangitis
3653,1346389,I89.1,Lymphangitis,1,Bacterial lymphangitis,737206009,True,True,Lymphangitis caused by bacterium (disorder),900000000000207008,Fully defined,Lymphangitis
3654,27014,I89.1,Lymphangitis,1,Subacute lymphangitis,15607007,True,True,Subacute lymphangitis (disorder),900000000000207008,Primitive,Lymphangitis
3655,425202,I89.1,Lymphangitis,1,Chronic lymphangitis,78973009,True,True,Chronic lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3656,120644,N73.1,Chronic parametritis and pelvic cellulitis,1,Pelvic lymphangitis,237045001,True,True,Chronic parametritis (disorder),900000000000207008,Fully defined,Lymphangitis
3657,436228,L03.8,Cellulitis of other sites,1,Acute lymphangitis,8838005,True,True,Acute lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3658,436229,L03.0,Cellulitis of finger and toe,2,Acute lymphangitis,8838005,True,True,Acute lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3659,436230,L03.1,Cellulitis of other parts of limb,3,Acute lymphangitis,8838005,True,True,Acute lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3660,436231,L03.3,Cellulitis of trunk,4,Acute lymphangitis,8838005,True,True,Acute lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3661,436232,L03.2,Cellulitis of face,5,Acute lymphangitis,8838005,True,True,Acute lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3662,436233,L03.9,"Cellulitis, unspecified",6,Acute lymphangitis,8838005,True,True,Acute lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3663,248170,,No target,1,No lymphangitis,302064001,True,True,No lymphangitis (situation),900000000000207008,Fully defined,Lymphangitis
3664,25390,L03.0,Cellulitis of finger and toe,1,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3665,25391,O08.8,Other complications following abortion and ectopic and molar pregnancy,2,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3666,25392,L03.3,Cellulitis of trunk,3,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3667,25393,A18.2,Tuberculous peripheral lymphadenopathy,4,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3668,25394,O91.2,Nonpurulent mastitis associated with childbirth,5,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3669,25395,L03.2,Cellulitis of face,6,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3670,25396,O91.1,Abscess of breast associated with childbirth,7,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3671,25397,B74.2,Filariasis due to Brugia timori,8,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3672,25398,B74.0,Filariasis due to Wuchereria bancrofti,9,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3673,25399,A57.X,Chancroid ,10,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3674,25400,A54.0,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,11,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3675,25401,O86.8,Other specified puerperal infections,12,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3676,25402,N48.2,Other inflammatory disorders of penis,13,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3677,25403,L03.9,"Cellulitis, unspecified",14,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3678,25404,L03.8,Cellulitis of other sites,15,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3679,25405,L03.1,Cellulitis of other parts of limb,16,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3680,25406,B74.1,Filariasis due to Brugia malayi,17,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3681,25407,I89.1,Lymphangitis,18,Lymphangitis,1415005,True,True,Lymphangitis (disorder),900000000000207008,Fully defined,Lymphangitis
3682,58617,L03.0,Cellulitis of finger and toe,1,Cellulitis and abscess of finger and toe (disorder),200628009,True,True,Cellulitis and abscess of finger and toe (disorder),900000000000207008,Fully defined,Cellulitis of finger and toe
3683,58617,L03.0,Cellulitis of finger and toe,1,Cellulitis and abscess of finger and toe,200628009,True,True,Cellulitis and abscess of finger and toe (disorder),900000000000207008,Fully defined,Cellulitis of finger and toe
3684,58634,L03.2,Cellulitis of face,1,Cellulitis and abscess of face (disorder),200645004,True,True,Cellulitis and abscess of face (disorder),900000000000207008,Fully defined,Cellulitis of face
3685,58635,L02.0,"Cutaneous abscess, furuncle and carbuncle of face",1,Cellulitis and abscess of face (disorder),200645004,True,True,Cellulitis and abscess of face (disorder),900000000000207008,Fully defined,Cellulitis of face
3686,102745,L03.2,Cellulitis of face,1,Diffuse cellulitis of face (disorder),220145006,True,True,Diffuse cellulitis of face (disorder),900000000000207008,Primitive,Cellulitis of face
3687,58634,L03.2,Cellulitis of face,1,Cellulitis and abscess of face,200645004,True,True,Cellulitis and abscess of face (disorder),900000000000207008,Fully defined,Cellulitis of face
3688,58635,L02.0,"Cutaneous abscess, furuncle and carbuncle of face",1,Cellulitis and abscess of face,200645004,True,True,Cellulitis and abscess of face (disorder),900000000000207008,Fully defined,Cellulitis of face
3689,58645,L03.2,Cellulitis of face,1,Cellulitis of face (disorder),200652002,True,True,Cellulitis of face (disorder),900000000000207008,Fully defined,Cellulitis of face
3690,102745,L03.2,Cellulitis of face,1,Diffuse cellulitis of face,220145006,True,True,Diffuse cellulitis of face (disorder),900000000000207008,Primitive,Cellulitis of face
3691,58645,L03.2,Cellulitis of face,1,Cellulitis of face,200652002,True,True,Cellulitis of face (disorder),900000000000207008,Fully defined,Cellulitis of face
3692,58646,L03.3,Cellulitis of trunk,1,Cellulitis and abscess of trunk (disorder),200655000,True,True,Cellulitis and abscess of trunk (disorder),900000000000207008,Fully defined,Cellulitis of trunk
3693,58647,L02.2,"Cutaneous abscess, furuncle and carbuncle of trunk",1,Cellulitis and abscess of trunk (disorder),200655000,True,True,Cellulitis and abscess of trunk (disorder),900000000000207008,Fully defined,Cellulitis of trunk
3694,58646,L03.3,Cellulitis of trunk,1,Cellulitis and abscess of trunk,200655000,True,True,Cellulitis and abscess of trunk (disorder),900000000000207008,Fully defined,Cellulitis of trunk
3695,58647,L02.2,"Cutaneous abscess, furuncle and carbuncle of trunk",1,Cellulitis and abscess of trunk,200655000,True,True,Cellulitis and abscess of trunk (disorder),900000000000207008,Fully defined,Cellulitis of trunk
3696,350527,L03.3,Cellulitis of trunk,1,Cellulitis of trunk (disorder),46876003,True,True,Cellulitis of trunk (disorder),900000000000207008,Fully defined,Cellulitis of trunk
3697,350527,L03.3,Cellulitis of trunk,1,Cellulitis of trunk,46876003,True,True,Cellulitis of trunk (disorder),900000000000207008,Fully defined,Cellulitis of trunk
3698,123635,L10.1,Pemphigus vegetans,1,Pemphigus vegetans of Neumann type (disorder),238937005,True,True,Pemphigus vegetans of Neumann type (disorder),900000000000207008,Primitive,Pemphigus vegetans
3699,123635,L10.1,Pemphigus vegetans,1,Pemphigus vegetans of Neumann type,238937005,True,True,Pemphigus vegetans of Neumann type (disorder),900000000000207008,Primitive,Pemphigus vegetans
3700,25891,L10.1,Pemphigus vegetans,1,"Pemphigus vegetans, Hallopeau type",14800001,True,True,Dermatitis vegetans (disorder),900000000000207008,Primitive,Pemphigus vegetans
3701,123635,L10.1,Pemphigus vegetans,1,Pemphigus vegetans (Neumann type),238937005,True,True,Pemphigus vegetans of Neumann type (disorder),900000000000207008,Primitive,Pemphigus vegetans
3702,25891,L10.1,Pemphigus vegetans,1,Pemphigus vegetans of Hallopeau,14800001,True,True,Dermatitis vegetans (disorder),900000000000207008,Primitive,Pemphigus vegetans
3703,427381,L10.1,Pemphigus vegetans,1,Pemphigus vegetans (disorder),81285006,True,True,Pemphigus vegetans (disorder),900000000000207008,Primitive,Pemphigus vegetans
3704,427381,L10.1,Pemphigus vegetans,1,Pemphigus vegetans,81285006,True,True,Pemphigus vegetans (disorder),900000000000207008,Primitive,Pemphigus vegetans
3705,1838414,L88.X,Pyoderma gangrenosum ,1,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3706,1838415,L70.9,"Acne, unspecified",1,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3707,1838416,L73.2,Hidradenitis suppurativa,1,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3708,1838414,L88.X,Pyoderma gangrenosum ,1,"PASH (pyoderma gangrenosum, acne, suppurative hidradenitis) syndrome",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3709,1838415,L70.9,"Acne, unspecified",1,"PASH (pyoderma gangrenosum, acne, suppurative hidradenitis) syndrome",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3710,1838416,L73.2,Hidradenitis suppurativa,1,"PASH (pyoderma gangrenosum, acne, suppurative hidradenitis) syndrome",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3711,1279031,M00.9,"Pyogenic arthritis, unspecified",1,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3712,1279032,L88.X,Pyoderma gangrenosum ,1,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3713,1279033,L70.0,Acne vulgaris,1,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3714,1279031,M00.9,"Pyogenic arthritis, unspecified",1,"PAPA (pyogenic arthritis, pyoderma gangrenosum, acne) syndrome",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3715,1279032,L88.X,Pyoderma gangrenosum ,1,"PAPA (pyogenic arthritis, pyoderma gangrenosum, acne) syndrome",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3716,1279033,L70.0,Acne vulgaris,1,"PAPA (pyogenic arthritis, pyoderma gangrenosum, acne) syndrome",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3717,2010223,P39.4,Neonatal skin infection,1,Neonatal pyoderma caused by Streptococcus pyogenes (disorder),1142037009,True,True,Neonatal pyoderma caused by Streptococcus pyogenes (disorder),900000000000207008,Fully defined,Pyoderma
3718,2010224,B95.0,"Streptococcus, group A, as the cause of diseases classified to other chapters",1,Neonatal pyoderma caused by Streptococcus pyogenes (disorder),1142037009,True,True,Neonatal pyoderma caused by Streptococcus pyogenes (disorder),900000000000207008,Fully defined,Pyoderma
3719,1838414,L88.X,Pyoderma gangrenosum ,1,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3720,1838415,L70.9,"Acne, unspecified",1,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3721,1838416,L73.2,Hidradenitis suppurativa,1,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome",785724007,True,True,"Pyoderma gangrenosum, acne, suppurative hidradenitis syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3722,1279031,M00.9,"Pyogenic arthritis, unspecified",1,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3723,1279032,L88.X,Pyoderma gangrenosum ,1,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3724,1279033,L70.0,Acne vulgaris,1,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome",724015007,True,True,"Pyogenic arthritis, pyoderma gangrenosum, acne syndrome (disorder)",900000000000207008,Primitive,Pyoderma
3725,2010223,P39.4,Neonatal skin infection,1,Neonatal pyoderma caused by Streptococcus pyogenes,1142037009,True,True,Neonatal pyoderma caused by Streptococcus pyogenes (disorder),900000000000207008,Fully defined,Pyoderma
3726,2010224,B95.0,"Streptococcus, group A, as the cause of diseases classified to other chapters",1,Neonatal pyoderma caused by Streptococcus pyogenes,1142037009,True,True,Neonatal pyoderma caused by Streptococcus pyogenes (disorder),900000000000207008,Fully defined,Pyoderma
3727,294774,L88.X,Pyoderma gangrenosum ,1,Pyoderma gangrenosum surrounding surgical stoma,403702001,True,True,Parastomal pyoderma gangrenosum (disorder),900000000000207008,Fully defined,Pyoderma
3728,294774,L88.X,Pyoderma gangrenosum ,1,Parastomal pyoderma gangrenosum (disorder),403702001,True,True,Parastomal pyoderma gangrenosum (disorder),900000000000207008,Fully defined,Pyoderma
3729,58733,L08.0,Pyoderma,1,Pyoderma ulcerosum tropicalum (disorder),200718008,True,True,Pyoderma ulcerosum tropicalum (disorder),900000000000207008,Primitive,Pyoderma
3730,408626,L08.0,Pyoderma,1,Blastomycosis-like pyoderma (disorder),71332006,True,True,Blastomycosis-like pyoderma (disorder),900000000000207008,Primitive,Pyoderma
3731,418083,L88.X,Pyoderma gangrenosum ,1,Pyoderma gangrenosum (disorder),74578003,True,True,Pyoderma gangrenosum (disorder),900000000000207008,Fully defined,Pyoderma
3732,294774,L88.X,Pyoderma gangrenosum ,1,Parastomal pyoderma gangrenosum,403702001,True,True,Parastomal pyoderma gangrenosum (disorder),900000000000207008,Fully defined,Pyoderma
3733,265115,L08.0,Pyoderma,1,Chancriform pyoderma (disorder),35542008,True,True,Chancriform pyoderma (disorder),900000000000207008,Primitive,Pyoderma
3734,2010223,P39.4,Neonatal skin infection,1,Neonatal streptococcal pyoderma,1142037009,True,True,Neonatal pyoderma caused by Streptococcus pyogenes (disorder),900000000000207008,Fully defined,Pyoderma
3735,2010224,B95.0,"Streptococcus, group A, as the cause of diseases classified to other chapters",1,Neonatal streptococcal pyoderma,1142037009,True,True,Neonatal pyoderma caused by Streptococcus pyogenes (disorder),900000000000207008,Fully defined,Pyoderma
3736,293107,L08.0,Pyoderma,1,Bacterial pyoderma (disorder),402939001,True,True,Bacterial pyoderma (disorder),900000000000207008,Fully defined,Pyoderma
3737,293108,P39.4,Neonatal skin infection,1,Bacterial pyoderma (disorder),402939001,True,True,Bacterial pyoderma (disorder),900000000000207008,Fully defined,Pyoderma
3738,58733,L08.0,Pyoderma,1,Pyoderma ulcerosum tropicalum,200718008,True,True,Pyoderma ulcerosum tropicalum (disorder),900000000000207008,Primitive,Pyoderma
3739,124309,L08.0,Pyoderma,1,Malignant pyoderma (disorder),2396006,True,True,Malignant pyoderma (disorder),900000000000207008,Primitive,Pyoderma
3740,265115,L08.0,Pyoderma,1,Pyoderma chancriforme faciei,35542008,True,True,Chancriform pyoderma (disorder),900000000000207008,Primitive,Pyoderma
3741,244787,L08.0,Pyoderma,1,Pyoderma faciale (disorder),29909004,True,True,Pyoderma faciale (disorder),900000000000207008,Primitive,Pyoderma
3742,408626,L08.0,Pyoderma,1,Blastomycosis-like pyoderma,71332006,True,True,Blastomycosis-like pyoderma (disorder),900000000000207008,Primitive,Pyoderma
3743,123742,L08.0,Pyoderma,1,Bullous pyoderma (disorder),238985006,True,True,Bullous pyoderma (disorder),900000000000207008,Primitive,Pyoderma
3744,265115,L08.0,Pyoderma,1,Chancriform pyoderma,35542008,True,True,Chancriform pyoderma (disorder),900000000000207008,Primitive,Pyoderma
3745,418083,L88.X,Pyoderma gangrenosum ,1,Pyoderma gangrenosum,74578003,True,True,Pyoderma gangrenosum (disorder),900000000000207008,Fully defined,Pyoderma
3746,406364,L08.0,Pyoderma,1,Pyoderma (disorder),70759006,True,True,Pyoderma (disorder),900000000000207008,Fully defined,Pyoderma
3747,124309,L08.0,Pyoderma,1,Malignant pyoderma,2396006,True,True,Malignant pyoderma (disorder),900000000000207008,Primitive,Pyoderma
3748,293107,L08.0,Pyoderma,1,Bacterial pyoderma,402939001,True,True,Bacterial pyoderma (disorder),900000000000207008,Fully defined,Pyoderma
3749,293108,P39.4,Neonatal skin infection,1,Bacterial pyoderma,402939001,True,True,Bacterial pyoderma (disorder),900000000000207008,Fully defined,Pyoderma
3750,25891,L10.1,Pemphigus vegetans,1,Pyoderma vegetans,14800001,True,True,Dermatitis vegetans (disorder),900000000000207008,Primitive,Pyoderma
3751,123742,L08.0,Pyoderma,1,Bullous pyoderma,238985006,True,True,Bullous pyoderma (disorder),900000000000207008,Primitive,Pyoderma
3752,244787,L08.0,Pyoderma,1,Pyoderma faciale,29909004,True,True,Pyoderma faciale (disorder),900000000000207008,Primitive,Pyoderma
3753,406364,L08.0,Pyoderma,1,Pyoderma,70759006,True,True,Pyoderma (disorder),900000000000207008,Fully defined,Pyoderma
3754,2010721,P39.4,Neonatal skin infection,1,Neonatal infection of skin caused by Pseudomonas (disorder),1142036000,True,True,Neonatal infection of skin caused by Pseudomonas (disorder),900000000000207008,Fully defined,Neonatal skin infection
3755,2010722,B96.5,Pseudomonas (aeruginosa) as the cause of diseases classified to other chapters,1,Neonatal infection of skin caused by Pseudomonas (disorder),1142036000,True,True,Neonatal infection of skin caused by Pseudomonas (disorder),900000000000207008,Fully defined,Neonatal skin infection
3756,295077,L00.X,Staphylococcal scalded skin syndrome ,1,Neonatal staphylococcal infection of skin (disorder),403840005,True,True,Neonatal staphylococcal infection of skin (disorder),900000000000207008,Fully defined,Neonatal skin infection
3757,295078,P39.4,Neonatal skin infection,2,Neonatal staphylococcal infection of skin (disorder),403840005,True,True,Neonatal staphylococcal infection of skin (disorder),900000000000207008,Fully defined,Neonatal skin infection
3758,2010721,P39.4,Neonatal skin infection,1,Neonatal infection of skin caused by Pseudomonas,1142036000,True,True,Neonatal infection of skin caused by Pseudomonas (disorder),900000000000207008,Fully defined,Neonatal skin infection
3759,2010722,B96.5,Pseudomonas (aeruginosa) as the cause of diseases classified to other chapters,1,Neonatal infection of skin caused by Pseudomonas,1142036000,True,True,Neonatal infection of skin caused by Pseudomonas (disorder),900000000000207008,Fully defined,Neonatal skin infection
3760,292751,P39.4,Neonatal skin infection,1,Neonatal pyogenic infection of skin (disorder),402797009,True,True,Neonatal pyogenic infection of skin (disorder),900000000000207008,Fully defined,Neonatal skin infection
